strAudioPath,nAppenAudioTime(UTC ms),nAudioVadEndPoint(ms),nMsgCallBackTime(UTC ms),nFinalResultTime(ms)
/sdcard/taojianTest/pcm/sr/600/0330-03.pcm,1321059775623.0,2280,1321059778847.0,944
/sdcard/taojianTest/pcm/sr/600/0330-04.pcm,1321059778856.0,1340,1321059780882.0,686
/sdcard/taojianTest/pcm/sr/600/0331-01.pcm,1321059780890.0,1500,1321059783143.0,753
/sdcard/taojianTest/pcm/sr/600/0331-02.pcm,1321059783145.0,1460,1321059785243.0,638
/sdcard/taojianTest/pcm/sr/600/0331-04.pcm,1321059785249.0,1020,1321059786923.0,654
/sdcard/taojianTest/pcm/sr/600/0332-01.pcm,1321059786924.0,1070,1321059788723.0,729
/sdcard/taojianTest/pcm/sr/600/0332-02.pcm,1321059788729.0,1270,1321059790677.0,678
/sdcard/taojianTest/pcm/sr/600/0332-03.pcm,1321059790684.0,1130,1321059792470.0,656
/sdcard/taojianTest/pcm/sr/600/0335-03.pcm,1321059792471.0,2260,1321059795458.0,727
/sdcard/taojianTest/pcm/sr/600/0335-04.pcm,1321059795468.0,1130,1321059797279.0,681
/sdcard/taojianTest/pcm/sr/600/0336-03.pcm,1321059797282.0,1780,1321059799631.0,569
/sdcard/taojianTest/pcm/sr/600/0211-01.pcm,1321059799638.0,4090,1321059804498.0,770
/sdcard/taojianTest/pcm/sr/600/0211-02.pcm,1321059804506.0,5420,1321059810626.0,700
/sdcard/taojianTest/pcm/sr/600/0211-03.pcm,1321059810629.0,4100,1321059815565.0,836
/sdcard/taojianTest/pcm/sr/600/0211-04.pcm,1321059815573.0,2810,1321059819339.0,956
/sdcard/taojianTest/pcm/sr/600/0212-01.pcm,1321059819348.0,4270,1321059824658.0,1040
/sdcard/taojianTest/pcm/sr/600/0212-02.pcm,1321059824660.0,3400,1321059828936.0,876
/sdcard/taojianTest/pcm/sr/600/0212-03.pcm,1321059828943.0,1890,1321059831648.0,815
/sdcard/taojianTest/pcm/sr/600/0212-04.pcm,1321059831658.0,1880,1321059834243.0,705
/sdcard/taojianTest/pcm/sr/600/0213-01.pcm,1321059834251.0,2960,1321059837856.0,645
/sdcard/taojianTest/pcm/sr/600/0213-02.pcm,1321059837865.0,3450,1321059842101.0,786
/sdcard/taojianTest/pcm/sr/600/0213-03.pcm,1321059842111.0,3090,1321059845985.0,784
